,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Artist_Genres
201,17,God's Country,Blake Shelton,23,2019-04-09,2019-09-10,205.10667,-5.106,139.984,0.583,4.0,1.0,10.0,0.418,1.0,0.367,0.0608,0.538,0.752,5.39e-06,0.118,0.0396,0.217,"['contemporary country', 'country', 'country road', 'oklahoma country']"
202,10,Going Bad,Meek Mill ft. Drake,37,2019-01-01,2019-08-20,180.52203,-6.365,86.003,0.056,4.0,0.947,4.0,0.54,0.0,0.523,0.259,0.889,0.496,0.0,0.252,0.0905,0.544,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
203,39,Gold Roses,Rick Ross ft. Drake,3,2019-08-06,2019-08-20,349.6,-5.8,83.226,0.545,4.0,0.969,1.0,0.345,1.0,0.384,0.00991,0.502,0.633,0.0,0.389,0.419,0.552,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
204,86,Golden,Harry Styles,1,2019-12-24,2019-12-24,208.90668,-5.257,139.863,0.812,4.0,0.831,4.0,0.606,0.0,0.509,0.21,0.448,0.838,0.000131,0.131,0.0557,0.254,['pop']
205,3,Good As Hell,Lizzo,18,2019-09-03,2019-12-31,159.73573,-3.18,95.982,0.048,4.0,1.0,0.0,0.397,0.0,0.404,0.256,0.682,0.919,0.0,0.442,0.0875,0.535,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
206,36,Good As You,Kane Brown,20,2019-03-05,2019-07-16,192.05333,-6.05,153.653,0.06,4.0,1.0,8.0,0.381,1.0,0.465,0.4,0.626,0.516,0.0,0.142,0.0388,0.769,"['black americana', 'contemporary country', 'country', 'country road']"
207,89,Good Form,Nicki Minaj ft. Lil Wayne,6,2019-01-08,2019-01-22,199.4,-5.133,96.503,0.235,4.0,0.977,7.0,0.731,1.0,0.637,0.113,0.88,0.775,0.00264,0.0943,0.0953,0.284,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
208,44,Good Girl,Dustin Lynch,15,2019-01-01,2019-02-26,189.53333,-5.05,80.512,0.021,4.0,1.0,7.0,0.609,1.0,0.794,0.16,0.711,0.696,0.0,0.17,0.0869,0.694,"['contemporary country', 'country', 'country road', 'modern country rock']"
209,48,Good Vibes,Chris Janson,13,2019-09-10,2019-12-03,165.58667,-2.771,92.004,0.15,4.0,1.0,0.0,0.761,1.0,0.64,0.022,0.582,0.846,0.0,0.133,0.0451,0.736,"['contemporary country', 'country', 'country road', 'modern country rock']"
210,3,Goodbyes,Post Malone ft. Young Thug,21,2019-07-16,2019-12-03,174.85333,-3.875,150.068,0.167,4.0,0.994,5.0,0.187,1.0,0.32,0.456,0.548,0.653,0.0,0.103,0.081,0.163,"['dfw rap', 'melodic rap', 'rap']"
211,99,Government Official,Future,1,2019-06-18,2019-06-18,150.76,-5.125,144.988,0.641,4.0,1.0,1.0,0.599,1.0,0.566,0.0365,0.801,0.774,3.03e-06,0.114,0.157,0.321,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
212,34,Graveyard,Halsey,15,2019-09-24,2019-12-31,181.8055,-5.127,92.043,0.216,4.0,0.716,11.0,0.25,0.0,0.415,0.231,0.667,0.583,4.48e-05,0.181,0.0747,0.187,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
213,93,Gun Smoke,21 Savage,1,2019-01-01,2019-01-01,167.41006,-5.677,85.992,0.219,4.0,1.0,10.0,0.014,0.0,0.4,0.000832,0.809,0.461,4.43e-05,0.143,0.0907,0.325,"['atl hip hop', 'rap']"
214,1,HIGHEST IN THE ROOM,Travis Scott,12,2019-10-15,2019-12-31,175.72054,-8.764,76.469,0.172,4.0,1.0,7.0,0.252,0.0,0.217,0.0546,0.598,0.427,5.83e-06,0.21,0.0317,0.0605,"['rap', 'slap house']"
215,96,HP,Maluma,1,2019-06-04,2019-06-04,184.43565,-3.157,91.98,0.108,4.0,0.985,4.0,0.51,0.0,0.41,0.252,0.837,0.791,1.14e-06,0.188,0.0773,0.618,"['reggaeton', 'reggaeton colombiano']"
216,60,Hands On,Kanye West ft. Fred Hammond,1,2019-11-05,2019-11-05,203.17401,-8.72,78.039,0.097,4.0,1.0,1.0,0.503,0.0,0.549,0.558,0.514,0.393,0.0,0.282,0.529,0.598,"['chicago rap', 'rap']"
217,2,Happier,Marshmello & Bastille,52,2019-01-01,2019-08-20,214.28957,-2.749,100.015,0.265,4.0,0.986,5.0,0.567,1.0,0.587,0.191,0.687,0.792,0.0,0.167,0.0452,0.671,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
218,24,Happy Holiday / The Holiday Season,Andy Williams,4,2019-12-10,2019-12-31,156.86667,-10.193,74.347,0.199,4.0,0.459,9.0,0.247,0.0,0.359,0.727,0.505,0.451,0.0,0.233,0.0329,0.744,"['adult standards', 'easy listening']"
219,42,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,2,2019-01-01,2019-01-01,214.33333,-10.023,146.172,0.23,3.0,1.0,2.0,0.008,1.0,0.349,0.28,0.321,0.64,0.0,0.718,0.0324,0.414,"['glam rock', 'mellow gold', 'piano rock']"
220,69,Happy Xmas (War Is Over),John Legend,1,2019-12-31,2019-12-31,210.78667,-4.383,179.825,0.239,3.0,0.992,2.0,0.0,1.0,0.274,0.148,0.183,0.664,2.12e-06,0.919,0.042,0.4,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
221,56,Hate Me,Ellie Goulding & Juice WRLD,20,2019-07-30,2019-12-31,186.22318,-4.628,75.025,0.251,4.0,1.0,8.0,0.453,1.0,0.471,0.108,0.657,0.768,0.0,0.144,0.0507,0.759,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']"
222,84,Hate Me,Trippie Redd ft. YoungBoy Never Broke Again,1,2019-12-03,2019-12-03,144.77061,-7.184,121.013,0.577,4.0,1.0,10.0,0.103,1.0,0.247,0.406,0.872,0.48,0.0,0.109,0.0664,0.61,"['melodic rap', 'rap', 'trap']"
223,38,Hear Me Calling,Juice WRLD,4,2019-03-12,2019-04-02,189.97737,-3.997,88.933,0.038,4.0,1.0,7.0,0.0,0.0,0.252,0.308,0.699,0.687,3.63e-05,0.121,0.106,0.499,"['chicago rap', 'melodic rap']"
224,54,Heart On Ice,Rod Wave,7,2019-11-19,2019-12-31,159.66962,-8.47,157.875,0.399,3.0,0.774,10.0,0.356,0.0,0.525,0.0493,0.732,0.387,0.0,0.141,0.0741,0.242,['florida rap']
225,67,Heartache Medication,Jon Pardi,13,2019-10-08,2019-12-31,209.10971,-3.343,95.075,0.745,4.0,1.0,9.0,0.753,1.0,0.61,0.0361,0.621,0.791,0.0,0.143,0.0265,0.734,"['contemporary country', 'country', 'country road', 'modern country rock']"
226,78,Heartless,Diplo Presents Thomas Wesley ft. Morgan Wallen,3,2019-08-27,2019-11-26,169.22667,-6.417,111.033,0.453,4.0,1.0,11.0,0.552,1.0,0.548,0.275,0.765,0.556,0.0,0.0824,0.0512,0.274,
227,1,Heartless,The Weeknd,5,2019-12-03,2019-12-31,198.26666,-5.507,170.062,0.029,4.0,1.0,10.0,0.477,0.0,0.553,0.0236,0.537,0.746,1.01e-06,0.156,0.15,0.252,"['canadian contemporary r&b', 'canadian pop', 'pop']"
228,36,Heat,Chris Brown ft. Gunna,17,2019-09-10,2019-12-31,232.73334,-5.83,82.419,0.236,4.0,1.0,0.0,0.0,1.0,0.271,0.0614,0.619,0.613,0.0,0.117,0.0796,0.483,"['dance pop', 'pop', 'r&b']"
229,83,Heaven,Avicii,1,2019-06-18,2019-06-18,277.2619,-5.65,122.011,0.86,4.0,1.0,9.0,0.717,1.0,0.671,0.0715,0.592,0.873,0.00982,0.142,0.0275,0.516,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
230,99,Hell Right,Blake Shelton ft. Trace Adkins,1,2019-11-26,2019-11-26,207.48,-6.16,75.979,0.175,4.0,0.609,7.0,0.055,1.0,0.313,0.0915,0.551,0.821,4.03e-06,0.155,0.0453,0.519,"['contemporary country', 'country', 'country road', 'oklahoma country']"
231,28,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,6,2019-01-01,2019-12-31,150.26666,-11.99,96.628,0.433,4.0,0.842,1.0,0.703,1.0,0.726,0.799,0.834,0.371,0.0,0.275,0.0358,0.976,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']"
232,42,Here Tonight,Brett Young,20,2019-01-08,2019-05-28,216.53333,-5.271,96.002,0.002,4.0,1.0,11.0,0.618,1.0,0.648,0.0144,0.517,0.776,0.0,0.113,0.0362,0.448,"['contemporary country', 'country', 'country road']"
233,31,Here With Me,Marshmello ft. CHVRCHES,16,2019-03-19,2019-07-02,156.34666,-3.933,99.961,0.129,4.0,1.0,5.0,0.0,0.0,0.228,0.0623,0.791,0.565,0.0,0.156,0.0439,0.181,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
234,16,"Hey Look Ma, I Made It",Panic! At The Disco,22,2019-04-23,2019-09-17,169.66667,-3.337,107.936,0.341,4.0,1.0,5.0,0.069,1.0,0.252,0.0137,0.577,0.833,0.0,0.121,0.0695,0.58,['modern rock']
235,4,High Hopes,Panic! At The Disco,52,2019-01-01,2019-08-06,190.94667,-2.729,82.014,0.132,4.0,1.0,5.0,0.275,1.0,0.42,0.193,0.579,0.904,0.0,0.064,0.0618,0.681,['modern rock']
236,21,Higher,DJ Khaled ft. Nipsey Hussle & John Legend,2,2019-05-28,2019-06-04,176.87497,-1.996,83.655,0.181,4.0,0.695,7.0,0.336,1.0,0.548,0.0949,0.351,0.956,0.0,0.226,0.245,0.446,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
237,63,Higher Love,Kygo X Whitney Houston,9,2019-07-09,2019-11-12,228.26735,-7.159,103.952,0.621,4.0,1.0,8.0,0.345,1.0,0.482,0.0151,0.693,0.678,5.71e-06,0.101,0.0324,0.404,"['edm', 'pop', 'pop dance', 'tropical house']"
238,15,Hollywood's Bleeding,Post Malone,6,2019-09-17,2019-10-22,215.28,-3.497,120.042,0.746,4.0,0.995,0.0,0.674,1.0,0.733,0.192,0.695,0.762,0.00244,0.0863,0.0395,0.553,"['dfw rap', 'melodic rap', 'rap']"
239,88,Homesick,Kane Brown,6,2019-11-26,2019-12-31,205.4,-8.82,97.028,0.472,4.0,1.0,8.0,0.779,1.0,0.748,0.46,0.701,0.5,0.0,0.234,0.0303,0.409,"['black americana', 'contemporary country', 'country', 'country road']"
240,5,Homicide,Logic ft. Eminem,6,2019-05-14,2019-07-09,245.38667,-5.667,140.055,0.756,4.0,0.383,10.0,0.0,0.0,0.212,0.137,0.694,0.759,0.0,0.167,0.398,0.77,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
241,11,Hot,Young Thug ft. Gunna,19,2019-08-27,2019-12-31,193.02667,-8.044,111.997,0.843,4.0,1.0,0.0,0.735,0.0,0.58,0.063,0.855,0.651,0.0,0.0772,0.235,0.559,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
242,41,Hot Girl Bummer,blackbear,15,2019-09-24,2019-12-31,188.34372,-7.106,129.992,0.518,1.0,0.461,6.0,0.648,0.0,0.805,0.125,0.782,0.559,0.0,0.385,0.0767,0.685,"['pop', 'pop rap']"
243,11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",16,2019-08-20,2019-12-03,199.42738,-4.568,98.985,0.202,4.0,1.0,0.0,0.749,1.0,0.702,0.00485,0.872,0.814,1.96e-06,0.214,0.155,0.57,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
244,66,Hot Now,YoungBoy Never Broke Again,5,2019-10-22,2019-11-19,128.41351,-5.79,164.91,0.438,4.0,0.866,4.0,0.424,0.0,0.383,0.232,0.739,0.637,0.0,0.634,0.44,0.513,"['baton rouge rap', 'trap']"
245,58,Hot Shower,Chance The Rapper ft. MadeinTYO & DaBaby,8,2019-08-06,2019-11-26,225.92354,-8.04,150.001,0.51,4.0,1.0,9.0,0.157,1.0,0.316,0.00157,0.899,0.509,0.0,0.0573,0.387,0.599,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
246,60,How About Now,Drake,1,2019-08-13,2019-08-13,,,,,,,,,,,,,,,,,,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
247,65,How Did I Get Here,Offset ft.  J. Cole,1,2019-03-05,2019-03-05,276.79407,-7.92,129.993,0.356,4.0,0.974,2.0,0.673,1.0,0.774,0.507,0.883,0.544,1.6e-06,0.08,0.233,0.114,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
248,24,How Do You Sleep?,Sam Smith,20,2019-07-30,2019-12-10,202.20494,-4.931,110.567,0.091,5.0,0.982,1.0,0.362,0.0,0.502,0.153,0.477,0.682,0.0,0.0763,0.0925,0.345,"['dance pop', 'pop', 'uk pop']"
249,39,I,Lil Skies,4,2019-03-12,2019-04-02,181.89061,-7.28,99.183,0.117,4.0,1.0,6.0,0.587,1.0,0.6,0.627,0.649,0.453,0.0,0.116,0.085,0.431,"['melodic rap', 'rap', 'trap', 'viral rap']"
250,66,I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",5,2019-03-12,2019-04-09,158.02702,-4.039,95.266,0.139,4.0,1.0,10.0,0.479,0.0,0.51,0.404,0.541,0.468,3.65e-06,0.358,0.362,0.69,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']"
251,2,I Don't Care,Ed Sheeran & Justin Bieber,30,2019-05-21,2019-12-10,219.94667,-5.041,101.956,0.615,4.0,1.0,6.0,0.619,1.0,0.634,0.0902,0.798,0.676,0.0,0.0894,0.0442,0.843,"['pop', 'uk pop']"
252,39,I Don't Know About You,Chris Lane,20,2019-07-16,2019-11-26,207.93333,-5.733,144.011,0.322,4.0,0.985,1.0,0.616,1.0,0.688,0.602,0.593,0.81,0.0,0.119,0.0625,0.712,"['contemporary country', 'country', 'country road']"
253,28,I Forgot That You Existed,Taylor Swift,2,2019-09-03,2019-09-10,170.64,-10.345,92.875,0.398,4.0,0.965,5.0,0.686,1.0,0.549,0.298,0.664,0.316,2.03e-06,0.0812,0.519,0.541,['pop']
254,94,I Guess I Just Feel Like,John Mayer,1,2019-03-05,2019-03-05,286.38666,-9.102,159.952,0.183,4.0,1.0,4.0,0.564,1.0,0.308,0.515,0.548,0.483,0.0674,0.0922,0.0268,0.166,"['neo mellow', 'singer-songwriter']"
255,53,I Know,Post Malone,1,2019-09-17,2019-09-17,141.41333,-5.671,102.94,0.635,4.0,0.991,1.0,0.658,1.0,0.767,0.497,0.666,0.603,0.0,0.112,0.0763,0.262,"['dfw rap', 'melodic rap', 'rap']"
256,26,I Like It,"Cardi B, Bad Bunny & J Balvin",51,2019-01-01,2019-04-02,253.39029,-3.998,136.048,0.861,4.0,1.0,5.0,0.601,0.0,0.607,0.099,0.816,0.726,0.0,0.372,0.129,0.65,"['dance pop', 'pop', 'rap']"
257,53,I Love You,Billie Eilish,1,2019-04-09,2019-04-09,291.79602,-18.435,137.446,0.051,4.0,0.827,0.0,0.473,1.0,0.67,0.952,0.421,0.131,0.00453,0.109,0.0382,0.12,"['art pop', 'electropop', 'pop']"
258,51,I Think,"Tyler, The Creator",1,2019-05-28,2019-05-28,212.01334,-8.241,121.075,0.786,4.0,1.0,8.0,0.041,0.0,0.138,0.00881,0.826,0.579,0.0,0.129,0.0801,0.431,"['hip hop', 'rap']"
259,51,I Think He Knows,Taylor Swift,1,2019-09-03,2019-09-03,173.38667,-8.029,100.003,0.775,4.0,1.0,0.0,1.0,1.0,0.907,0.00889,0.897,0.366,0.000353,0.0715,0.0569,0.416,['pop']
260,61,I'll Kill You,Summer Walker ft. Jhene Aiko,3,2019-10-15,2019-10-29,179.97333,-8.528,104.049,0.19,4.0,1.0,10.0,0.553,0.0,0.682,0.427,0.679,0.443,0.0,0.106,0.153,0.363,"['pop', 'r&b', 'rap']"
261,62,I'll Never Love Again,Lady Gaga,7,2019-03-05,2019-03-05,281.06668,-7.466,110.502,0.121,4.0,0.843,7.0,0.431,1.0,0.579,0.763,0.451,0.34,2.49e-06,0.135,0.031,0.221,"['art pop', 'dance pop', 'pop']"
262,33,I'm Gonna Be,Post Malone,2,2019-09-17,2019-09-24,200.68,-4.008,117.943,0.605,4.0,1.0,5.0,0.658,1.0,0.643,0.703,0.746,0.559,0.0,0.148,0.0316,0.368,"['dfw rap', 'melodic rap', 'rap']"
263,81,I'm So Tired...,Lauv & Troye Sivan,6,2019-02-05,2019-05-21,162.58667,-7.572,101.252,0.688,4.0,0.971,11.0,0.359,1.0,0.43,0.173,0.548,0.735,0.0,0.195,0.236,0.498,"['dance pop', 'electropop', 'pop']"
264,62,I've Been Waiting,Lil Peep & iLoveMakonnen ft. Fall Out Boy,9,2019-03-19,2019-05-14,233.61333,-3.568,129.939,0.662,4.0,0.984,5.0,0.534,0.0,0.559,0.15,0.741,0.845,0.0,0.174,0.0381,0.926,"['emo rap', 'lgbtq+ hip hop']"
265,13,INTRO,DaBaby,6,2019-10-01,2019-11-05,126.27746,-5.297,76.539,0.413,4.0,1.0,1.0,0.779,1.0,0.508,0.00221,0.834,0.466,0.0,0.171,0.425,0.148,"['north carolina hip hop', 'rap', 'trap']"
266,2,If I Can't Have You,Shawn Mendes,23,2019-05-14,2019-10-15,190.8,-4.198,123.912,0.645,4.0,0.979,2.0,0.416,1.0,0.529,0.524,0.69,0.809,0.0,0.147,0.0603,0.864,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
267,67,Igor's Theme,"Tyler, The Creator",1,2019-05-28,2019-05-28,200.69333,-7.371,163.1,0.271,4.0,0.604,10.0,0.393,0.0,0.224,0.00559,0.467,0.672,0.243,0.607,0.377,0.0648,"['hip hop', 'rap']"
268,62,Ilomilo,Billie Eilish,1,2019-04-09,2019-04-09,156.37079,-15.044,120.02,0.904,4.0,0.857,5.0,0.41,0.0,0.437,0.724,0.855,0.423,0.469,0.0896,0.0585,0.572,"['art pop', 'electropop', 'pop']"
269,21,Imagine,Ariana Grande,8,2019-01-01,2019-03-05,212.26666,-4.985,62.52,0.045,3.0,1.0,8.0,0.395,1.0,0.5,0.378,0.729,0.475,0.0,0.12,0.0364,0.371,"['dance pop', 'pop']"
270,55,Immortal,21 Savage,2,2019-11-12,2019-11-19,254.72313,-3.494,184.194,0.078,4.0,1.0,6.0,0.454,0.0,0.503,0.00813,0.741,0.87,0.0,0.114,0.503,0.663,"['atl hip hop', 'rap']"
271,73,In Control,YoungBoy Never Broke Again,2,2019-10-22,2019-10-29,181.43692,-4.524,170.006,0.096,4.0,1.0,5.0,0.455,0.0,0.524,0.13,0.643,0.77,0.0,0.247,0.228,0.863,"['baton rouge rap', 'trap']"
272,38,In My Head,Ariana Grande,2,2019-02-19,2019-02-26,222.94667,-6.402,134.979,0.736,4.0,1.0,0.0,0.677,1.0,0.749,0.173,0.662,0.6,0.000137,0.109,0.0703,0.331,"['dance pop', 'pop']"
273,85,In My Room,Frank Ocean,1,2019-11-12,2019-11-12,133.68,-7.425,158.037,0.712,4.0,0.714,7.0,0.518,1.0,0.801,0.594,0.861,0.647,0.661,0.114,0.0675,0.67,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
274,95,Inmortal,Aventura,1,2019-04-16,2019-04-16,256.44,-4.65,124.013,0.784,4.0,1.0,8.0,0.369,0.0,0.319,0.178,0.77,0.775,0.0,0.0651,0.0349,0.848,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']"
275,58,Internet,Post Malone,1,2019-09-17,2019-09-17,123.38667,-6.071,74.013,0.014,4.0,0.979,0.0,0.508,1.0,0.606,0.841,0.469,0.489,0.0,0.103,0.0314,0.201,"['dfw rap', 'melodic rap', 'rap']"
276,46,Into The Unknown,Idina Menzel & AURORA,5,2019-12-03,2019-12-31,194.84848,-8.533,145.104,0.114,5.0,0.042,10.0,0.327,0.0,0.325,0.849,0.323,0.405,0.000544,0.138,0.0413,0.274,"['hollywood', 'show tunes']"
277,98,Into The Unknown,Panic! At The Disco,2,2019-12-03,2019-12-10,189.13202,-6.225,116.719,0.167,4.0,0.969,1.0,0.272,1.0,0.469,0.0244,0.456,0.828,0.0,0.21,0.077,0.313,['modern rock']
278,59,Isis,Joyner Lucas ft. Logic,2,2019-06-04,2019-06-11,236.50133,-3.931,120.004,0.815,4.0,0.917,1.0,0.637,1.0,0.567,0.206,0.884,0.936,0.0,0.262,0.167,0.758,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
279,70,It All Comes Out In The Wash,Miranda Lambert,2,2019-11-12,2019-11-19,214.78667,-4.925,164.029,0.442,4.0,1.0,0.0,0.537,1.0,0.496,0.00106,0.602,0.73,0.000116,0.095,0.0313,0.923,"['contemporary country', 'country', 'country dawn']"
280,28,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,4,2019-01-01,2019-12-31,155.93333,-12.25,112.874,0.507,4.0,1.0,7.0,0.744,1.0,0.608,0.76,0.724,0.276,0.0,0.116,0.0599,0.718,
281,92,It's Nice To Have A Friend,Taylor Swift,1,2019-09-03,2019-09-03,150.44,-9.912,70.008,0.019,4.0,1.0,10.0,0.814,1.0,0.701,0.971,0.737,0.175,0.000337,0.171,0.0401,0.545,['pop']
282,7,It's The Most Wonderful Time Of The Year,Andy Williams,15,2019-01-01,2019-12-31,151.93333,-8.435,201.629,0.493,3.0,1.0,7.0,0.0,1.0,0.014,0.766,0.24,0.598,0.0,0.117,0.0369,0.776,"['adult standards', 'easy listening']"
283,70,It's You,Ali Gatie,15,2019-06-25,2019-10-01,212.60677,-6.972,95.971,0.211,4.0,0.979,11.0,0.503,0.0,0.588,0.374,0.732,0.463,0.0,0.194,0.0287,0.397,"['canadian hip hop', 'pop']"
284,57,Jealous,"DJ Khaled ft. Chris Brown, Lil Wayne & Big Sean",1,2019-05-28,2019-05-28,255.10155,-3.684,94.9,0.158,4.0,1.0,10.0,0.155,1.0,0.235,0.0133,0.614,0.685,0.0,0.313,0.147,0.61,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
285,44,Jerry Sprunger,Tory Lanez & T-Pain,4,2019-11-19,2019-12-10,233.54608,-5.331,100.011,0.112,4.0,1.0,0.0,0.397,0.0,0.57,0.137,0.76,0.746,0.0,0.0905,0.227,0.449,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
286,63,Jesus Is Lord,Kanye West,1,2019-11-05,2019-11-05,49.29274,-5.876,76.61,0.505,3.0,0.459,4.0,0.928,0.0,0.766,0.828,0.243,0.26,4.03e-05,0.532,0.0305,0.327,"['chicago rap', 'rap']"
287,3,Jingle Bell Rock,Bobby Helms,30,2019-01-01,2019-12-31,130.97333,-8.463,119.705,0.765,4.0,1.0,2.0,0.581,1.0,0.623,0.643,0.754,0.424,0.0,0.0652,0.0363,0.806,['adult standards']
288,43,Jingle Bells,Frank Sinatra,2,2019-01-01,2019-12-31,120.69333,-13.119,174.609,0.167,4.0,0.968,8.0,0.304,1.0,0.503,0.727,0.512,0.339,0.0,0.0977,0.0498,0.951,"['adult standards', 'easy listening', 'lounge']"
289,82,Juice,Lizzo,4,2019-05-21,2019-09-10,195.14458,-2.988,119.93,0.757,4.0,1.0,7.0,0.331,1.0,0.026,0.00611,0.767,0.889,0.0,0.402,0.0963,0.843,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
290,47,Juicy,Doja Cat & Tyga,9,2019-08-27,2019-12-31,203.09332,-2.607,170.024,0.578,4.0,0.963,0.0,0.681,1.0,0.568,0.102,0.785,0.652,0.0,0.0697,0.0668,0.484,"['dance pop', 'pop']"
291,57,Jumpin On A Jet,Future,2,2019-01-22,2019-01-29,137.13397,-6.346,140.039,0.708,4.0,1.0,11.0,0.785,1.0,0.55,0.0571,0.824,0.595,3.7e-06,0.0876,0.091,0.157,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
292,60,Just How It Is,Young Thug,1,2019-08-27,2019-08-27,207.13333,-10.617,82.766,0.367,4.0,1.0,7.0,0.385,1.0,0.661,0.0485,0.611,0.539,0.0,0.127,0.411,0.627,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
293,43,Just Us,DJ Khaled ft. SZA,13,2019-05-28,2019-08-20,221.37878,-2.758,93.132,0.415,4.0,1.0,9.0,0.349,0.0,0.397,0.135,0.639,0.859,0.0,0.129,0.147,0.566,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
294,84,KIKA,6ix9ine ft. Tory Lanez,6,2019-01-08,2019-01-15,136.03175,-3.368,94.511,0.33,4.0,0.841,1.0,0.527,0.0,0.522,0.128,0.745,0.715,0.0,0.182,0.246,0.342,"['emo rap', 'trap']"
295,38,Keanu Reeves,Logic,3,2019-01-29,2019-02-12,225.92,-6.457,170.13,0.207,4.0,1.0,2.0,0.425,1.0,0.565,0.0557,0.712,0.891,0.0,0.134,0.24,0.799,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
296,41,Kill This Love,BLACKPINK,4,2019-04-16,2019-05-07,191.04997,-5.234,131.875,0.159,4.0,1.0,2.0,0.049,0.0,0.368,0.323,0.763,0.835,0.00221,0.225,0.191,0.645,"['k-pop', 'k-pop girl group']"
297,62,Kinfolks,Sam Hunt,11,2019-10-22,2019-12-31,181.93333,-4.584,76.011,0.409,4.0,1.0,0.0,0.554,1.0,0.579,0.0876,0.569,0.807,0.0,0.164,0.0464,0.883,"['contemporary country', 'country', 'country pop', 'country road']"
298,31,Knockin' Boots,Luke Bryan,22,2019-05-07,2019-10-01,199.38245,-3.728,131.983,0.502,4.0,1.0,2.0,0.25,1.0,0.386,0.129,0.739,0.682,0.0,0.328,0.205,0.634,"['contemporary country', 'country', 'country road']"
299,84,La Cancion,J Balvin & Bad Bunny,8,2019-09-10,2019-12-10,242.57333,-5.795,176.089,0.415,4.0,1.0,7.0,0.475,1.0,0.77,0.152,0.754,0.646,1.85e-05,0.108,0.317,0.429,"['reggaeton', 'reggaeton colombiano', 'trap latino']"
300,75,La La Land,Bryce Vine ft. YG,11,2019-06-11,2019-08-20,177.25333,-5.122,97.953,0.349,4.0,1.0,1.0,0.297,0.0,0.499,0.221,0.774,0.473,0.0,0.222,0.0569,0.416,"['electropop', 'pop', 'pop rap']"
301,55,Lalala,Y2K & bbno$,21,2019-07-09,2019-12-03,160.62666,-7.899,129.972,0.883,4.0,1.0,2.0,0.01,1.0,0.348,0.178,0.843,0.39,0.0,0.137,0.0846,0.495,['pop rap']
302,11,Last Christmas,Wham!,14,2019-01-01,2019-12-31,262.96,-12.472,107.682,0.635,4.0,0.551,2.0,0.294,1.0,0.382,0.189,0.735,0.478,2.48e-06,0.355,0.0293,0.947,"['dance pop', 'disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
